job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
218,90,22502,25200,98640,97088,1552
219,85,22516,25400,97296,97338,-42
220,83,22526,19900,99690,97836,1854
221,81,22585,21150,99246,98386,860
222,89,22623,23800,99234,98986,248
223,83,22802,19000,101690,99476,2214
224,86,22814,23650,101433,100338,1095
225,84,22864,24000,101883,101526,357
226,86,22964,20950,102496,102029,467
227,85,23360,24950,103190,101838,1352
228,89,23738,22900,100492,102285,-1793
229,88,23741,21050,100932,102885,-1953
230,82,23864,23900,101541,103385,-1844
231,82,23979,23000,102091,103486,-1395
232,80,24088,24250,103142,104238,-1096
233,82,24104,22550,103691,104985,-1294
234,81,24192,24300,104642,105438,-796
235,90,24265,27900,104682,105938,-1256
236,85,24532,23600,105191,106685,-1494
237,80,24542,22450,105242,107735,-2493
238,86,24741,20950,107342,107888,-546
239,86,24804,23200,107832,108438,-606
240,86,24834,24550,107491,109286,-1795
241,86,24851,23650,107991,110338,-2347
242,87,24914,23250,107892,110838,-2946
243,85,25023,24500,108490,111785,-3295
244,87,25055,18750,108592,112286,-3694
245,88,25203,23750,109292,112885,-3593
246,85,25214,24950,109691,113336,-3645
247,85,25453,19100,110041,113886,-3845
248,90,25469,22950,111790,114438,-2648
249,83,25542,23500,112892,115036,-2144
250,84,25551,20400,113041,115936,-2895
251,83,25561,21250,113541,116586,-3045
252,89,25630,24700,113732,117088,-3356
253,86,25645,22750,113741,117588,-3847
254,86,25969,22300,114332,113988,344
255,80,25973,21100,114741,114386,355
256,83,26079,20800,116040,114986,1054
257,83,26169,24400,115982,115486,496
258,81,26240,20700,116590,115783,807
259,85,26297,25850,117082,116188,894
260,80,26678,24250,118240,116883,1357
261,87,26819,22350,119342,117083,2259
262,85,26975,18200,119940,117386,2554
263,81,27189,22500,121141,117688,3453
264,80,27262,24250,121032,118083,2949
265,84,27305,23100,121641,118636,3005
266,89,27338,27850,121992,119382,2610
267,84,27401,23550,119228,119932,-704
268,82,27537,23900,120228,120736,-508
269,84,27741,23550,120578,120936,-358
270,83,27755,22600,115937,119741,-3804
271,80,27815,23350,116087,120687,-4600
272,83,27833,23050,116286,121737,-5451
273,90,28238,27900,118986,122487,-3501
274,89,28300,25150,119841,123387,-3546
275,81,28309,20250,119435,124037,-4602
276,84,28336,23550,119935,113028,6907
277,83,28388,22150,119787,115128,4659
278,90,28473,25650,120336,116689,3647
279,90,28773,25200,120439,118739,1700
280,88,28887,21500,121036,119789,1247
281,81,28944,23850,121685,121578,107
282,80,29421,18850,122235,122439,-204
283,80,29493,21550,122587,125039,-2452
284,85,29525,24950,123091,126228,-3137
285,88,29656,24650,124141,128839,-4698
286,80,29657,24250,124185,130339,-6154
287,88,29667,25100,124237,132439,-8202
288,87,29828,25050,124786,133939,-9153
289,80,30105,20650,126185,135328,-9143
290,83,30113,24850,126689,137739,-11050
291,87,30207,24150,128541,139889,-11348
292,81,30239,22050,127685,140778,-13093
293,84,30246,20400,128536,141328,-12792
294,90,30529,23400,129591,143389,-13798
295,86,30571,21850,129686,144278,-14592
296,88,30873,23750,130339,145839,-15500
297,82,30949,19400,131337,147628,-16291
298,81,30994,20250,131236,149178,-17942
299,82,31173,23000,131685,150178,-18493
300,84,31325,24900,132091,152778,-20687
301,86,31585,19600,133336,154278,-20942
302,80,31598,24250,133285,157778,-24493
303,84,31704,20400,133741,159278,-25537
304,86,31771,22300,134385,160839,-26454
305,80,32146,20200,134935,161839,-26904
306,83,32259,22600,135387,162939,-27552
307,89,32285,27850,136485,165539,-29054
308,90,32400,26550,137085,167039,-29954
309,80,32486,19300,131229,167978,-36749
310,83,32504,23950,130630,169639,-39009
311,90,32562,25650,131189,172028,-40839
312,87,32717,22800,132172,172639,-40467
313,87,32794,20550,131980,174339,-42359
314,80,32818,23350,132672,174927,-42255
315,89,32951,22450,133222,175427,-42205
316,83,32984,21700,135229,175775,-40546
317,86,33033,25000,134425,176427,-42002
318,88,33062,24650,135180,177475,-42295
319,83,33205,22600,135925,177886,-41961
320,86,33453,22300,136730,179077,-42347
321,83,33717,22150,137379,179734,-42355
322,86,33807,23650,138339,180234,-41895
323,85,33837,21800,138730,180836,-42106
324,82,34013,22550,139075,181577,-42502
325,84,34111,23550,139939,182284,-42345
326,87,34484,25500,140729,182886,-42157
327,83,34576,24400,141372,183436,-42064
328,83,35083,25300,141830,184227,-42397
329,83,35196,25300,143980,184827,-40847
