job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
282,81,83003,20250,104405,98294,6111
283,80,83016,23350,102210,98692,3518
284,88,83307,27350,102548,98944,3604
285,80,84041,18850,102509,99344,3165
286,88,84064,25100,97101,99494,-2393
287,86,84374,24100,98087,99660,-1573
288,82,85956,23000,99251,100263,-1012
289,86,86421,25450,100351,101096,-745
290,84,87080,22650,100363,101655,-1292
291,87,87816,25500,102513,102341,172
292,90,88111,26550,103366,103255,111
293,82,88657,19850,103960,103763,197
294,89,88940,21550,104698,104396,302
295,82,89084,23450,105452,104896,556
296,89,89302,25600,106052,105610,442
297,83,90171,25300,106760,106110,650
298,88,90333,21950,107310,106313,997
299,80,90614,22000,108102,104044,4058
300,83,90887,22150,108860,104614,4246
301,82,91717,27500,109453,105567,3886
302,87,92132,25050,109966,106201,3765
303,86,92291,22300,110152,107301,2851
304,88,92870,25100,111252,108351,2901
305,89,93670,21100,111698,107846,3852
306,87,94153,23700,111953,108496,3457
307,86,94345,26350,112616,108744,3872
308,88,95058,26450,113660,108994,4666
309,89,95153,27400,114152,103540,10612
310,87,95244,26400,106948,104486,2462
311,83,95268,22600,106940,106635,305
312,90,95351,23850,107490,107677,-187
313,82,96314,21650,108640,108301,339
314,85,96507,27200,112090,109696,2394
315,80,96577,21100,112590,110196,2394
316,90,96579,25650,113090,110361,2729
317,90,96831,24300,114740,110696,4044
318,84,97185,21300,115759,110041,5718
319,88,97200,26900,118340,110557,7783
320,82,97221,22550,118009,111110,6899
321,90,97376,27900,110442,112191,-1749
322,87,97504,26400,111101,112691,-1590
323,90,97770,25200,111601,113346,-1745
324,85,98810,21800,109964,113846,-3882
325,81,98959,20700,111991,114460,-2469
326,83,98993,19900,112313,115357,-3044
327,80,101028,22900,113191,115613,-2422
328,80,101275,22900,114453,115841,-1388
329,88,101450,25550,114862,115374,-512
330,83,102327,20800,115148,115815,-667
331,88,102589,24200,115698,115194,504
332,80,102824,22000,116248,115863,385
333,80,103384,18850,117102,116444,658
334,88,103437,30050,117702,117146,556
335,84,103683,19050,117948,117666,282
336,89,104548,25150,119066,118885,181
337,89,104616,20200,119902,120635,-733
338,80,104688,21100,120048,119544,504
339,81,105042,22500,121162,120163,999
340,90,105055,25200,121416,120763,653
341,80,105428,17950,121752,121413,339
342,89,105727,26050,122302,121566,736
343,85,105728,28100,123116,115894,7222
344,84,105835,19950,123862,116370,7492
345,89,105914,22450,124462,116975,7487
346,83,105978,23500,124503,119504,4999
347,80,106260,20650,125653,120211,5442
348,88,106325,24650,125802,122354,3448
349,81,106403,21150,126248,123411,2837
350,80,106854,22450,122217,124911,-2694
351,87,107341,24150,124113,126011,-1898
352,80,107783,24250,124467,120829,3638
