job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
409,83,201206,40150,231590,235432,-3842
410,80,201954,36850,227692,236432,-8740
411,84,202013,37500,228742,237432,-8690
412,84,202132,36150,231342,238180,-6838
413,90,202358,41850,233392,239290,-5898
414,90,202934,39600,237795,240263,-2468
415,85,203002,38450,238017,240982,-2965
416,82,203141,37850,238517,242180,-3663
417,83,203587,38350,239440,243340,-3900
418,88,204439,39050,240602,243982,-3380
419,87,204944,41700,242935,244263,-1328
420,85,205299,38450,246535,235376,11159
421,82,205462,38300,249152,236433,12719
422,87,205874,40350,251535,236933,14602
423,84,207433,39300,254035,237833,16202
424,87,207977,39900,257652,238433,19219
425,88,208176,39950,257635,237896,19739
426,82,209666,37400,238154,238496,-342
427,88,211110,39500,239545,240996,-1451
428,80,211365,35950,240666,242996,-2330
429,84,211619,38850,241704,245546,-3842
430,80,212455,38650,242953,249595,-6642
431,83,212712,37450,245254,251046,-5792
432,89,212734,40450,246053,253595,-7542
433,82,212833,39650,245916,256095,-10179
434,81,213766,36900,247366,258596,-11230
435,87,213902,40350,248525,260096,-11571
436,80,213932,36850,250216,244883,5333
437,88,214178,40400,249804,245983,3821
438,88,214288,40850,250466,246483,3983
439,85,214400,38900,251416,243884,7532
440,90,214575,41400,252416,245234,7182
441,81,215784,36900,252283,246784,5499
442,83,216189,38350,253195,250741,2454
443,83,217353,36100,253784,252597,1187
444,83,218554,38350,255167,254636,531
445,86,219071,38950,256333,257741,-1408
446,89,220339,41800,258333,257697,636
447,80,220415,37750,258597,249204,9393
448,83,222073,37900,258834,250742,8092
449,83,222876,37450,259745,251520,8225
450,81,223545,39150,260738,252389,8349
451,89,223725,36850,263878,253207,10671
452,82,224466,38750,266738,256134,10604
453,84,224729,39300,268428,258707,9721
454,87,225256,39450,269428,262140,7288
455,87,225737,41250,263767,263307,460
456,90,226298,38700,250929,257942,-7013
457,80,226709,35500,252112,258442,-6330
458,85,226983,38900,253207,259363,-6156
459,86,227288,38500,254207,260254,-6047
460,84,227444,39750,255673,261580,-5907
461,82,227447,37400,255662,262092,-6430
462,84,228999,37500,258840,263130,-4290
463,84,229045,37500,259544,263904,-4360
464,85,229157,39350,262544,265596,-3052
465,87,229234,41250,263044,268146,-5102
466,81,230076,32850,264936,270646,-5710
467,85,230260,36650,265885,272879,-6994
468,85,230466,37100,265390,275246,-9856
469,85,231284,39800,260106,278796,-18690
470,90,232727,40950,264766,280796,-16030
471,80,232766,35500,264678,282846,-18168
472,84,233757,36600,266316,285629,-19313
473,88,235292,40850,268316,287465,-19149
474,86,235371,40300,270728,288089,-17361
475,87,235690,39900,272029,288893,-16864
476,86,236157,37150,273307,288995,-15688
477,86,236643,38950,275329,289589,-14260
478,80,236734,37750,275364,289943,-14579
479,80,236970,35950,275829,292346,-16517
480,89,237263,39100,274828,294396,-19568
481,89,238630,40900,275970,271242,4728
482,84,239043,35700,276529,271832,4697
483,84,239366,37950,276970,272332,4638
484,82,241123,37850,278828,273363,5465
485,87,241365,39450,280590,274913,5677
486,86,241616,38500,282485,276150,6335
487,82,241775,38300,283485,277891,5594
488,88,242526,40400,284345,280891,3454
489,86,242749,35800,285395,282441,2954
490,83,243394,37000,285895,284441,1454
491,89,244013,42700,287917,288441,-524
492,87,244092,42150,288588,291700,-3112
493,83,244157,38350,288917,292991,-4074
494,83,244336,39250,289895,295541,-5646
495,83,245020,37450,290549,296041,-5492
496,86,247958,39400,291985,299041,-7056
497,83,248002,35650,292049,301450,-9401
498,86,248171,38950,293188,303450,-10262
499,90,248667,41850,293995,285198,8797
500,83,249576,39700,294495,282186,12309
501,83,249605,37900,285590,283686,1904
502,88,250808,38600,289090,283836,5254
503,82,252127,38750,291096,284484,6612
504,84,252696,40650,292646,285492,7154
505,87,253013,39450,295188,287992,7196
506,82,253511,37850,295995,282323,13672
507,81,253554,38250,297485,283596,13889
508,86,253853,37600,298051,283934,14117
509,87,254456,42150,298188,282030,16158
510,81,255471,34650,298487,283258,15229
511,85,255531,35750,299117,283808,15309
512,80,255793,35950,299646,284484,15162
513,83,255813,37450,299690,285513,14177
514,84,256190,38850,286339,286130,209
515,80,257089,38650,286256,286984,-728
516,83,257380,39700,287341,287984,-643
517,81,257821,37350,289078,288858,220
518,83,258354,38800,292078,289534,2544
519,82,258537,36950,292341,290730,1611
520,86,258673,38050,291290,291792,-502
521,86,259111,38950,292550,292730,-180
522,90,259267,39600,294790,293842,948
523,89,259315,39550,294806,294563,243
524,80,259681,34600,297597,295780,1817
525,90,259700,42750,297190,298824,-1634
526,83,259717,37900,297690,300175,-2485
527,84,260796,37500,299597,302225,-2628
528,84,260832,37950,299740,304225,-4485
529,88,260914,40400,300240,305424,-5184
530,85,261552,38450,296220,306325,-10105
531,83,262712,38800,297079,302234,-5155
532,90,263134,41400,298906,303342,-4436
533,83,263162,38800,298720,304342,-5622
534,81,263634,35550,299307,304842,-5535
535,82,264020,34700,299781,305058,-5277
536,87,264039,41700,300579,306058,-5479
537,82,264394,39200,298639,307713,-9074
538,84,264596,37500,299406,309058,-9652
539,81,264703,36000,300105,309784,-9679
540,88,264978,42200,301555,310342,-8787
541,80,265026,37300,301647,310930,-9283
542,90,265719,42300,303200,311708,-8508
543,81,265778,36000,303342,312384,-9042
544,81,266831,36000,304697,309289,-4592
545,86,267027,38500,305506,310339,-4833
546,87,270226,41250,307619,312836,-5217
547,82,270453,36050,310669,314939,-4270
548,85,270861,37550,313169,316436,-3267
549,83,271565,37000,315769,318936,-3167
550,81,273105,35100,316769,321036,-4267
551,85,273287,41600,310237,323036,-12799
552,90,273725,40950,311890,324639,-12749
553,90,273735,39600,311837,320898,-9061
554,87,274385,39900,312595,321470,-8875
555,86,275671,39400,313269,321898,-8629
556,83,275676,38800,313887,320748,-6861
557,84,276409,37950,314887,322798,-7911
558,88,277529,40400,316145,300696,15449
559,88,277715,40400,316645,302457,14188
560,86,277783,39400,317645,304796,12849
561,88,278114,40850,318201,308296,9905
562,90,278251,38250,319201,310557,8644
563,80,278398,36400,321940,313057,8883
564,80,278418,34600,322201,316046,6155
565,81,278451,35100,321701,315657,6044
566,88,278950,38600,323201,317842,5359
567,81,279121,37350,325201,319842,5359
568,81,279161,37350,325540,318650,6890
569,81,279880,37350,326540,322150,4390
570,84,280447,36150,327487,324150,3337
571,88,280704,38600,328245,327200,1045
572,87,283546,40350,329245,330394,-1149
573,80,284134,37300,330040,333250,-3210
574,83,285363,37000,330745,336750,-6005
575,89,286458,39550,319950,338750,-18800
576,90,286475,40500,320806,340300,-19494
577,87,287072,38100,321592,342800,-21208
578,81,287458,34650,323092,345044,-21952
579,84,287545,38400,323000,348544,-25544
580,83,288458,39250,324306,350850,-26544
581,80,288604,35500,324592,352194,-27602
582,85,289532,38000,325599,354400,-28801
583,89,289634,43150,327099,356400,-29301
584,87,289728,38550,329299,357950,-28651
585,87,289785,38550,329490,360744,-31254
586,87,289823,39450,333299,328042,5257
587,80,289889,35500,333799,329282,4517
588,83,290222,38800,335040,330458,4582
589,81,291129,36450,335799,331234,4565
590,88,292706,41300,338090,332063,6027
591,80,293884,35950,339799,332834,6965
592,84,295008,37050,333599,333613,-14
593,82,295229,36500,333906,334613,-707
594,84,295823,38850,331554,336108,-4554
595,84,296577,37500,330239,336884,-6645
596,82,297016,38300,331268,338163,-6895
597,87,297132,38550,332557,338692,-6135
598,83,297380,38350,333557,339692,-6135
599,85,297510,37550,335716,338625,-2909
600,85,297512,38450,335739,340926,-5187
601,84,297696,38400,336408,342426,-6018
602,82,298137,36950,337239,343125,-5886
603,80,298185,35500,337908,335289,2619
604,81,298321,38250,339757,335789,3968
605,89,298323,41350,340266,336789,3477
606,85,298552,38450,342087,337547,4540
607,88,299103,37700,343857,335340,8517
608,85,300507,38900,344857,336942,7915
609,89,301188,39100,337749,338992,-1243
610,88,301314,39500,338749,342890,-4141
611,80,301861,34600,339749,345940,-6191
612,90,302842,42750,340458,347490,-7032
613,82,303198,36050,341601,350092,-8491
614,81,305203,37800,342625,353592,-10967
615,81,305777,33750,342952,355192,-12240
616,87,306619,38550,342569,357540,-14971
617,89,307104,40450,343690,360590,-16900
618,89,307150,40450,344945,363090,-18145
619,88,307210,39050,344737,365242,-20505
620,83,308912,37000,346203,367742,-21539
621,89,309435,39550,346945,368742,-21797
622,87,309538,40350,347995,368503,-20508
623,83,309805,35200,348753,369648,-20895
624,86,311242,38500,351269,370648,-19379
625,86,311302,37600,350995,372603,-21608
626,84,311557,40650,352253,373698,-21445
627,87,311781,40350,352790,371598,-18808
628,86,311924,39850,353995,367984,-13989
629,87,312128,39450,354995,370346,-15351
630,87,312342,39450,355803,373396,-17593
631,89,313211,40000,356887,375534,-18647
