job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
357,84,410254,102000,455844,471079,-15235
358,90,411159,100000,461344,472059,-10715
359,88,411355,44000,462344,461755,589
360,80,413915,75000,463344,476299,-12955
361,80,414357,90000,464693,476309,-11616
362,82,415297,76000,457959,476579,-18620
363,82,416537,71000,459129,462507,-3378
364,82,420320,81000,463459,477559,-14100
365,90,420958,100000,464629,479299,-14670
366,80,423046,80000,469646,481809,-12163
367,88,423114,74000,471607,458846,12761
368,83,423594,96500,474107,482079,-7972
369,85,424240,92500,475146,483059,-7913
370,89,424528,89500,475107,485898,-10791
371,82,425230,96000,473689,488559,-14870
372,88,426663,69000,469495,488398,-18903
373,87,427194,93500,475629,492897,-17268
374,90,427955,95000,477429,496897,-19468
375,83,430016,91500,479189,499398,-20209
376,84,430106,97000,481129,502397,-21268
377,83,430122,71500,479959,504398,-24439
378,84,431898,67000,482929,506398,-23469
379,89,432041,89500,483109,508898,-25789
381,80,433716,105500,485459,511397,-25938
381,80,433716,79500,484689,512897,-28208
382,82,434448,96000,488429,514897,-26468
383,82,434500,91000,486954,516398,-29444
384,81,435994,80500,489954,519398,-29444
385,81,437808,65500,491193,522397,-31204
386,83,439049,56500,496454,524398,-27944
387,86,439279,73000,496954,525397,-28443
388,82,439908,76000,498454,517374,-18920
389,83,440964,86500,500693,519374,-18681
390,87,443024,108500,505454,521374,-15920
391,85,443038,112500,506193,523874,-17681
392,85,443634,97500,507193,515079,-7886
393,82,444378,96000,507454,516059,-8605
394,86,444673,83000,499486,517799,-18313
395,88,445315,104000,500586,520579,-19993
396,83,446227,91500,503085,506116,-3031
397,87,449564,68500,501217,497456,3761
398,85,451438,127500,506689,523299,-16610
399,82,451929,71000,507459,525799,-18340
400,90,453307,65000,507716,525809,-18093
401,82,456017,66000,510598,493529,17069
402,90,456693,90000,510216,509116,1100
403,81,457211,75500,510609,502839,7770
404,89,457775,104500,512189,526079,-13890
405,87,460056,83500,509179,527059,-17880
406,82,461294,61000,498547,528799,-30252
407,82,463241,86000,514129,512007,2122
408,89,463268,89500,512959,531579,-18620
409,89,463464,64500,506977,534299,-27322
410,84,464064,77000,516109,515226,883
411,90,467357,90000,517689,536809,-19120
412,87,470755,93500,518459,539799,-21340
413,81,471647,75500,519288,542309,-23021
414,88,473975,99000,521529,543559,-22030
415,83,474322,96500,521803,545299,-23496
